Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.232880994,6.293830778,6.546546075,6.480989237,6.661029332,6.596952805,7.199119375,6.486683001,6.59400875,6.464858272,6.005054717,5.901251804,6.053104115,6.162233629,5.959094376,5.546508738,5.366981242,5.143619019,4.991877663,4.598659033,5.116747205,4.704307121,4.41169766,4.206927664,4.021509657,3.992178534,3.899110005,3.794924047,3.529743944,3.401593966,3.242989143,,
Eswatini,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28944475,1.220956894,0.982743619,0.856782362,1.525472955,1.481795311,1.161683548,1.160654626,1.165985845,1.235012815,1.058325311,1.06184391,1.022830981,0.94116247,0.924782597,0.916608669,0.919428245,0.945195976,0.922678852,0.951971255,0.77205615,0.737218545,0.725452654,0.855748673,0.868132503,0.895905942,0.976784733,0.960404381,0.952924266,0.999903387,0.972087528,,
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.204094552,2.487258479,2.490001837,2.606120161,2.794959908,2.70769149,3.123650497,3.594200649,3.731324354,3.834100236,3.620071243,3.986355016,4.207923749,4.136214832,4.646256441,4.609090251,4.598108747,4.756976703,4.802428815,5.135283741,4.942631169,4.668290619,4.798251475,4.582596805,4.998960146,5.350089382,5.973995796,5.954529804,6.22455096,6.097823303,6.080518373,,
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.610049999,2.79809214,2.6718163,2.650678951,2.689277152,2.723221865,2.856975028,2.785534371,2.879305769,2.759049458,2.722715358,2.673902382,2.579075148,2.519891143,2.563828912,3.079082223,3.098696589,3.072235166,3.039756014,2.780780145,2.734886523,2.532364442,1.992393293,1.428026406,1.325408156,1.315306737,1.290802295,1.358789083,1.46394363,1.335459488,1.214802484,,
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066740243,0.065751714,0.064811169,0.063567339,0.064462328,0.063377722,0.062372479,0.062368522,0.061537544,0.061414034,0.06143499,0.061097549,0.060237358,0.083174158,0.080418137,0.079620094,0.078644642,0.081742235,0.092596731,0.096919589,0.100044331,0.08148132,0.096725919,0.112528284,0.108278189,0.104563037,0.100727184,0.098648511,0.099806398,0.098196389,0.094228187,,
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.611429994,1.688892939,1.751603352,1.891534587,1.963813613,2.167157781,2.160538374,2.200331567,2.224666266,2.173334274,2.268995516,2.370743333,2.514523548,2.861320372,3.238705812,3.608196188,3.919757754,4.211025032,4.299344965,4.538173827,4.938335339,5.347772654,5.450025188,5.632025324,5.644794742,5.546539491,5.522085283,5.621200682,5.879713935,5.998370702,6.031169795,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23768929,9.853006698,9.238554319,8.482309762,7.619808897,7.411576055,7.232417253,6.863886286,6.767646484,6.702236757,6.837811282,6.829976626,6.897666231,7.182259648,7.177531983,7.203749831,7.490213986,7.604476428,7.657054366,7.051900053,7.360859213,7.686419615,7.540990398,7.343230359,7.06102526,6.873917536,6.926456683,7.06553667,7.216760817,7.174929839,6.913560947,,
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252222231,0.231942389,0.181675649,0.155232749,0.221594424,0.228387645,0.305136235,0.166291058,0.253706567,0.350908115,0.253392798,0.228960634,0.254509198,0.338277008,0.319520278,0.30606151,0.267200523,0.24864668,0.252118046,0.441454288,0.400206639,0.372754818,0.322782996,0.246122099,0.217949578,0.244285302,0.300938972,0.257067706,0.272149541,0.296284381,0.286061844,,
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.593487844,1.718424813,1.877749213,2.135342095,2.349854573,2.630100742,2.916306323,2.975987122,2.597916208,2.70786069,2.678777546,2.808749463,2.967397137,3.020757876,3.26804608,3.374235962,3.388047487,3.470192492,3.473931644,3.315705418,3.526681931,3.477784925,3.705856454,3.80405746,3.736041694,3.824676098,3.794470231,3.767896681,3.718427852,3.849043757,3.714255806,,
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.033681195,1.830658715,1.358896278,0.903720763,0.522979611,0.424027492,0.371164424,0.410889594,0.4492127,0.411109666,0.350864132,0.335483498,0.326183111,0.325980159,0.381847096,0.356638517,0.38066335,0.454594081,0.415182916,0.322035092,0.321040534,0.329384665,0.378966219,0.392681965,0.550493446,0.575406353,0.629971309,0.75712073,0.887070871,0.960233171,0.977533024,,
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00079671,9.887664969,7.156561189,6.689985212,8.116307693,8.041833871,7.116539912,6.990099164,7.184582616,8.373103427,8.427749516,8.44060552,8.812722283,9.739507643,10.24218472,10.35506138,10.47965202,11.63851417,11.62328143,10.11141378,11.23299867,12.13933862,12.22978367,11.47309533,10.98134043,11.06015142,10.91911629,10.70165906,10.43972151,10.26753615,10.1840863,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.997200351,2.038092105,2.050187969,2.074274535,2.130329555,2.142373315,2.247415562,2.349860868,2.409524625,2.356945099,2.400948525,2.377534471,2.355945935,2.365028082,2.441627772,2.491426034,2.536851899,2.589385035,2.638756737,2.538325468,2.687456005,2.768260669,2.858693333,2.901367366,2.88922916,2.838106972,2.746129742,2.680727676,2.569291607,2.52970162,2.221906007,,
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.185458187,0.180852705,0.192919791,0.186420692,0.186011157,0.187764504,0.201423482,0.220920848,0.224256444,0.226779373,0.264047057,0.313717387,0.379632521,0.36257695,0.423743347,0.451885605,0.404249333,0.482334951,0.343155166,,
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.349357068,2.354305966,2.468045645,2.58545622,2.747549023,2.781426179,2.797491378,2.89431155,2.769597705,2.814794451,2.894059387,2.980268798,2.990929346,3.026208373,3.155215451,3.332016571,3.430165013,3.498334811,3.567030201,3.627143558,3.62842097,3.581251882,3.683919596,3.696148681,3.710906741,3.610413752,3.591594286,3.673110907,3.681235314,3.594045848,3.368343759,,
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851843974,0.913039087,0.774733024,0.867406425,0.925489567,0.990227752,0.808423574,0.935842159,0.936423828,1.11686376,1.002894652,0.917546749,0.979731032,1.182836893,1.117712023,1.109501766,1.270364441,1.123426921,1.19047619,1.288919585,1.09607666,0.998039234,1.01672527,1.071071725,1.063530471,1.035600535,1.172107807,1.260731395,1.276271992,1.538813351,1.122047618,,
South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561889908,0.587932627,0.598405271,0.611950401,0.630029062,0.665284082,0.684170744,0.709043723,0.708608257,0.749890054,0.762643802,0.763619646,0.774014813,0.781583524,0.826339142,0.850563569,0.895275081,0.969442603,1.009588447,1.087144313,1.131311067,1.179342717,1.257015668,1.278156798,1.370497838,1.37095835,1.393033962,1.453867478,1.516961077,1.478649886,1.337791484,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777742887,0.773851034,0.7679629,0.751257069,0.732971739,0.756765515,0.787560972,0.793151457,0.780145462,0.741927518,0.742866043,0.787827764,0.770312004,0.793663742,0.816417132,0.799086697,0.776663194,0.776076215,0.80414679,0.755561429,0.786758499,0.763961095,0.771660846,0.790531658,0.802872437,0.76398389,0.754344394,0.743930197,0.740879626,0.743359241,0.660876173,,
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38469252,10.22163821,10.22573283,8.286410701,6.756221987,6.590040541,7.000580159,7.351474126,7.503485633,7.459932196,7.659868654,8.680626371,9.416819469,11.41215531,11.82510366,12.84078666,14.56483642,14.79267594,14.36822006,13.58144607,15.20460953,15.66386389,15.02904479,15.39935685,15.17528906,14.59453203,12.44893931,12.32558753,11.80540556,11.31303229,10.15711917,,
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73837204,1.763488256,1.851136149,1.851629683,1.821518448,1.833969543,1.863305958,1.897185463,1.957136545,2.040443736,2.129599418,2.198172049,2.19396366,2.154417814,2.236659226,2.265866436,2.334331531,2.397519185,2.430690668,2.409401489,2.59948015,2.421693378,2.604725469,2.53107798,2.710310695,2.736460007,2.594443261,2.602781049,2.599764804,2.576495226,2.408622528,,
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.562358003,2.59929598,2.660600006,2.715363695,2.638011554,2.835327724,3.073910469,3.156601258,3.111837107,3.048975625,3.375207115,3.039264896,3.153687172,3.277513994,3.31343146,3.420478493,3.751129307,4.100644783,4.026950034,3.991756999,4.068756012,4.295869539,4.381097503,4.166946726,4.374118966,4.437297669,4.645788884,5.093179269,5.000789525,4.776771154,4.842266922,,
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.697015901,0.716271114,0.771181069,0.798570978,0.868291662,0.928534168,0.717927375,0.809968847,1.131409591,0.788381743,0.819672131,1.028999065,0.947028827,0.879189077,0.868144214,0.857546408,1.09670987,1.300620751,0.924844237,1.018447348,0.909952607,0.953271028,0.902892943,0.79684924,0.779888063,0.707915786,0.691116845,0.71111932,0.809940175,0.81234027,0.596259825,,
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072204806,0.069380333,0.067420278,0.067297722,0.064530683,0.089489321,0.098600762,0.090836028,0.082528011,0.075122899,0.085492842,0.088333952,0.098086758,0.100967169,0.132470896,0.143510929,0.147716886,0.141586673,0.141657914,0.134869854,0.153177107,0.172778668,0.200641872,0.217202208,0.198919396,0.204897632,0.195708591,0.207213702,0.206899782,0.249877327,0.233945592,,
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044677974,0.044375571,0.043349722,0.041818926,0.036060583,0.046057143,0.049337935,0.050742483,0.056051521,0.055439938,0.054020081,0.05265448,0.058179478,0.059465593,0.060030758,0.072423868,0.083393496,0.09680118,0.09740457,0.106877767,0.103024798,0.112452831,0.110205336,0.104732807,0.113169832,0.125731922,0.127652055,0.128890499,0.141311434,0.138373162,0.127793035,,
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27038584,12.5370333,11.01894904,9.569232568,8.005752927,7.750502788,6.778813423,6.487743751,6.167934669,6.154630189,6.047132268,6.176286003,6.305502602,6.90667501,6.472604332,6.271184113,6.497195657,6.711370218,6.511177945,5.463591765,5.862660906,6.199226948,6.077865492,5.941323178,5.251101919,4.231466707,4.480765808,3.902160853,4.159868343,3.933652536,3.753816189,,
Upper middle income,UMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.090486539,3.092312602,3.067611552,3.071418009,3.017162791,3.130518499,3.116704866,3.110897024,3.12433917,3.055905213,3.167140886,3.243556127,3.347641763,3.646680369,3.955406019,4.246087066,4.524939703,4.770239147,4.867460292,4.943769467,5.315552945,5.67402714,5.764257247,5.884629953,5.855666778,5.732800691,5.683373701,5.769233106,5.9439703,6.010516851,5.922352264,,
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234740193,1.394315319,1.512049851,1.415655158,1.33738983,1.461178817,1.689222171,1.712875751,1.77075125,2.068702819,1.657997755,1.49845241,1.370234642,1.355234514,1.647624586,1.632413158,1.905948983,1.7588807,2.32308372,2.292327272,1.874277997,2.26255839,2.526657951,2.176045049,1.91658249,1.956378507,1.911408105,1.783589504,1.910014526,1.985381557,1.89971905,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40733586,19.00338958,19.02284515,19.21833148,19.25618525,19.216897,19.57536656,20.33085305,20.26628688,20.10112278,20.46979674,20.17153693,19.44553028,19.50650553,19.59761671,19.46927252,18.94591684,19.04291178,18.27849126,16.80868142,17.43173699,16.60418962,15.78976015,16.11117526,16.04091676,15.56001544,15.14988272,14.82324544,15.2225181,14.67338071,13.03282795,,
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.741964895,5.659831997,5.271891463,5.222536688,4.865558386,4.307860434,4.288495156,4.256234419,4.834040165,4.791451835,5.022413429,5.034975735,5.139631645,4.767966551,4.826724816,4.554977644,4.808052627,4.562326932,4.720545146,4.196737901,4.419814161,4.384333013,3.799902601,3.698566951,3.40963401,3.17449495,3.307404884,3.387256627,3.420322793,3.504662697,3.376303785,,
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734307075,0.790033694,0.787832753,0.958449582,1.073334269,1.157881829,1.184705574,1.243480696,1.499583936,1.518487653,1.367154894,1.649052719,1.733803438,1.840718605,2.027387042,2.050105763,2.043490357,2.219735797,2.077667791,2.62381646,2.137080543,2.06894014,2.227917434,2.106095859,2.502057767,2.314945249,2.408387833,2.132658765,2.396443803,2.240669437,2.100695772,,
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.145671932,4.993163822,4.980942212,5.072142112,4.922597018,5.158326535,5.397607933,5.538351043,5.501246414,5.234656377,5.383910228,5.4581709,5.556353658,5.266078942,5.323029267,5.52610102,5.44357092,5.173046257,5.409644283,5.386433272,5.714834556,5.500368623,6.14612086,6.046734802,5.936295447,5.343217081,4.894584721,4.573681235,4.363961453,3.71059907,2.545027978,,
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288852865,0.289598328,0.298227163,0.34063114,0.368026206,0.425723683,0.467447103,0.536992508,0.589586791,0.594093627,0.648189364,0.710648707,0.824577094,0.870242185,1.033295251,1.110972727,1.130049624,1.240379726,1.373701986,1.529666152,1.732201659,1.765420021,1.741550848,1.820112056,1.980575457,2.185814559,2.384159513,2.444644781,3.014711266,3.567848369,3.676440088,,
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44339285,0.432511411,0.401697598,0.391884243,0.38184438,0.391531662,0.489943565,0.497565284,0.452241545,0.476972982,0.464924977,0.47149223,0.410142239,0.419766668,0.290459557,0.283046611,0.276328598,0.45983052,0.432139926,0.531939305,0.517818075,0.534035831,0.468301252,0.424613143,0.58867768,0.485823223,0.534217458,0.485806525,0.597044043,0.548284517,0.389174968,,
World,WLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.020867687,3.983342889,3.910310291,3.87498525,3.842027309,3.893876264,3.919585121,3.935278691,3.907460918,3.881441811,3.951660425,3.958088692,3.961470273,4.090081614,4.223794234,4.329790027,4.417134594,4.528065637,4.503617262,4.39133164,4.604834238,4.68950194,4.685310416,4.719386053,4.681813043,4.600796551,4.557519663,4.577306263,4.641293735,4.582035579,4.291853096,,
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529176031,0.579131125,0.606010636,0.656504943,0.597318422,0.666659043,0.74414446,0.723075114,0.809934307,0.79632953,0.807573584,0.876408128,0.91196485,0.90268886,0.930489757,0.949497948,0.935161766,0.978065708,0.883792958,0.913156914,0.988329087,0.998212385,0.999878864,0.983800059,1.027473644,1.141125209,1.200229635,1.229109474,1.185974316,1.315212005,0.960782398,,
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496616068,0.611585429,0.63254433,0.570608032,0.600494909,0.654007222,0.649987246,0.680397279,0.707366306,0.776116351,0.806846425,0.839205792,0.818574032,0.926241328,0.94672337,0.98991256,0.99782403,1.02776587,1.038029742,1.105666019,1.027802922,0.900865573,0.801288437,1.031166541,0.988347189,0.4752399,0.342802463,0.322370467,0.36861354,0.354864477,0.308514614,,
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.209372838,5.922276229,5.71782287,5.795258086,5.82621348,6.007615954,6.136002328,6.372628776,6.459823512,6.001786144,6.076553172,6.78372306,6.950513574,7.338956173,7.824764075,7.704297845,7.672712199,7.943858574,8.446649685,7.902048941,8.217612227,7.808053742,8.034649259,8.116434954,8.191152527,7.607188524,7.544589571,7.683707811,7.667377025,7.688907623,6.687563147,,
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356577805,0.364978416,0.352722459,0.304004985,0.252979155,0.245217284,0.197921393,0.250242085,0.231850225,0.183344389,0.182709044,0.18007128,0.182993548,0.192305332,0.1882546,0.19828152,0.181889305,0.15977974,0.170069694,0.186603376,0.19263946,0.213846893,0.273339673,0.278215076,0.297754584,0.305054766,0.316995215,0.393726369,0.440527424,0.414336364,0.401902713,,
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6349293,1.763473332,1.735619815,1.581818408,1.469849596,1.408362949,1.329555613,1.216829084,1.218622828,1.350075714,1.147382489,1.137219798,1.025762634,0.836654845,0.795361783,0.855305625,0.794112805,0.783442169,0.61445313,0.597225037,0.741290479,0.871932095,0.901213848,0.901248224,0.866838489,0.846962441,0.723061927,0.66306915,0.735434805,0.663338328,0.530483547,,
